site_id,geo_lat,geo_lon,data_type,data_class,data_source,error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha
10622,39.3,86.5,GIC,measured,NERC,'not centered',,,30.662301080895375,161.31861331289886,0.0339933400417167
10623,39.3,86.5,GIC,measured,NERC,'low sampling rate',,,30.662301080895375,161.31861331289886,0.0339933400417167
10642,42.2,86.3,GIC,measured,NERC,'not centered',,,33.56591735456655,161.37080027270065,0.047469172282886545
10643,40.5,85.9,GIC,measured,NERC,'not centered',,,31.890570741031873,160.87582529087015,0.039150595584939794
10644,37.7,81.7,GIC,measured,NERC,'not centered',,,29.3395846153514,156.8584947529804,0.02919659902561637
10664,36.3,115.3,GIC,measured,NERC,'low sampling rate',,,27.204592835981792,-172.80696249179326,0.022840337836934736
10665,31.0,86.0,GIC,measured,NERC,'not centered',,,22.4056910628491,160.26563466916886,0.013153060539991768
10701,41.8,83.3,GIC,measured,NERC,'spike',,,33.330409868148465,158.67097194297463,0.04620080096476443
10707,38.3,82.7,GIC,measured,NERC,'not centered',,,29.876323878132993,157.81588970297082,0.03105554098200537
10708,38.3,82.7,GIC,measured,NERC,'not centered',,,29.876323878132993,157.81588970297082,0.03105554098200537
10715,41.9,72.8,GIC,measured,NERC,'duplicate time stamps',,,34.163092116038484,149.31981593116294,0.050843668086977274
10728,36.2,86.4,GIC,measured,NERC,,,,27.574036003406242,160.9970797986997,0.023831640734848888
10063,33.4,112.5,GIC,measured,NERC,'low values',,,24.258876720863555,-175.2920663147775,0.01627728899239833
10077,42.3,87.9,GIC,measured,NERC,'not centered',,,33.587221073557856,162.7971549954339,0.047585610897051
10078,42.1,87.8,GIC,measured,NERC,'low values',,,33.39235862763213,162.69319861342598,0.04653111563159685
10079,41.5,87.6,GIC,measured,NERC,'noisy',,,32.80313576062999,162.46973403982517,0.04348258932063782
10080,42.0,87.9,GIC,measured,NERC,'noisy',,,33.287829346416295,162.77427341186078,0.04597511973503174
10082,41.6,87.7,GIC,measured,NERC,'no values',,,32.898140846238604,162.5662532995475,0.04396026674050682
10083,40.8,88.6,GIC,measured,NERC,'not centered',,,32.057582531669404,163.30844272765594,0.03990980332725084
10084,41.2,87.9,GIC,measured,NERC,'no values',,,32.48943125492003,162.7140131781751,0.04194186925888976
10085,41.2,87.9,GIC,measured,NERC,'no values',,,32.48943125492003,162.7140131781751,0.04194186925888976
10102,42.9,71.3,GIC,measured,NERC,'low sampling rate',,,35.28097409612227,148.1170803660549,0.057818686602733406
10107,34.5,118.1,GIC,measured,NERC,'spike',,,25.471270548371578,-170.20340753286825,0.01871258164874721
10111,43.4,123.0,GIC,measured,NERC,'noisy',,,34.52306492881928,-166.24430178685927,0.052992609838170036
10112,47.7,117.4,GIC,measured,NERC,'noisy',,,38.64571971737829,-171.35787276159175,0.08513666318175626
10113,45.6,121.1,GIC,measured,NERC,'noisy',,,36.65294853756496,-168.04308643509574,0.06770019645903291
10114,46.5,116.9,GIC,measured,NERC,'noisy',,,37.43471255656816,-171.73729680963694,0.07406861875404779
10115,47.6,114.6,GIC,measured,NERC,'spike',,,38.48797232908228,-173.76519923412087,0.08360612791679678
10116,47.9,121.9,GIC,measured,NERC,'noisy',,,38.97717592456328,-167.49376055020645,0.088444499529131
10117,45.3,122.8,GIC,measured,NERC,'noisy',,,36.412946145223344,-166.54205940480063,0.06585720296889319
10118,45.7,122.6,GIC,measured,NERC,'low sampling rate',,,36.805026004160105,-166.74263915990082,0.06889461308900868
10119,47.5,120.3,GIC,measured,NERC,'noisy',,,38.52535088197102,-168.84797313349603,0.08396628518481722
10120,47.8,122.2,GIC,measured,NERC,'low sampling rate',,,38.887777419865536,-167.22862106903506,0.08753987495110659
10121,46.9,119.9,GIC,measured,NERC,'noisy',,,37.91378667742255,-169.1593641265531,0.0782638231821377
10231,45.0,92.8,GIC,measured,NERC,'low sampling rate',,,36.0814065238673,167.29581376598867,0.06339352648053392
10234,30.8,88.1,GIC,measured,NERC,'low values',,,22.098317388816554,162.19614753326266,0.012696247783772372
10235,33.3,87.4,GIC,measured,NERC,'not centered',,,24.62864483456464,161.70973739332732,0.01698438098212545
10236,33.7,86.6,GIC,measured,NERC,'not centered',,,25.06867463857253,161.00288894885077,0.017865966379010195
10240,40.8,73.6,GIC,measured,NERC,'spike',,,33.00492753798522,149.8946105482345,0.0445034478910423
10257,47.4,101.2,GIC,measured,NERC,'not centered',,,38.27063660735364,174.69382797572203,0.08154240648105529
10258,47.4,101.2,GIC,measured,NERC,'not centered',,,38.27063660735364,174.69382797572203,0.08154240648105529
10259,47.4,101.2,GIC,measured,NERC,'not centered',,,38.27063660735364,174.69382797572203,0.08154240648105529
10260,47.4,101.2,GIC,measured,NERC,'not centered',,,38.27063660735364,174.69382797572203,0.08154240648105529
10261,45.1,93.8,GIC,measured,NERC,'not centered',,,36.14742170452585,168.175279340786,0.06387662547952767
10262,45.1,93.8,GIC,measured,NERC,'not centered',,,36.14742170452585,168.175279340786,0.06387662547952767
10263,45.1,93.8,GIC,measured,NERC,'not centered',,,36.14742170452585,168.175279340786,0.06387662547952767
10264,45.1,93.8,GIC,measured,NERC,'not centered',,,36.14742170452585,168.175279340786,0.06387662547952767
10291,43.4,72.7,GIC,measured,NERC,'not centered',,,35.6620383297747,149.43270810109942,0.060408776937834814
10292,44.1,72.5,GIC,measured,NERC,'spike',,,36.373840009816455,149.35248901156731,0.06556169456782385
10293,43.0,72.7,GIC,measured,NERC,'spike',,,35.26452472815365,149.3780351916667,0.0577094156900619
10294,44.1,73.2,GIC,measured,NERC,'low sampling rate',,,36.31746565322808,149.97265513516706,0.06513802956259522
10295,42.8,72.5,GIC,measured,NERC,'not centered',,,35.08205791865027,149.17270335210483,0.05651107635639182
10296,43.6,73.1,GIC,measured,NERC,'low sampling rate',,,35.82854798551856,149.8153764977135,0.06157666712431668
10333,44.4,96.5,GIC,measured,NERC,'low sampling rate',,,35.36837335899206,170.5002663378957,0.058402747577305854
10334,44.4,96.5,GIC,measured,NERC,'not centered',,,35.36837335899206,170.5002663378957,0.058402747577305854
10335,45.1,93.5,GIC,measured,NERC,'no values',,,36.15733077960213,167.91330745299499,0.06394945717100353
10346,47.9,97.1,GIC,measured,NERC,'spike',,,38.85079632732666,171.18193960618913,0.08716837365127712
10359,33.7,111.9,GIC,measured,NERC,'spike',,,24.55145297429297,-175.8459817537574,0.016834276774350267
10360,40.2,75.3,GIC,measured,NERC,'low sampling rate',,,32.27513699917936,151.34828069165778,0.04092089263134027
10361,40.2,75.3,GIC,measured,NERC,'low sampling rate',,,32.27513699917936,151.34828069165778,0.04092089263134027
10362,39.8,76.3,GIC,measured,NERC,'low sampling rate',,,31.801671391850938,152.20111965984864,0.03875238142588434
10363,40.2,75.6,GIC,measured,NERC,'low values',,,32.25230018339968,151.6179092550465,0.040813565793757715
10364,40.2,75.6,GIC,measured,NERC,'low sampling rate',,,32.25230018339968,151.6179092550465,0.040813565793757715
10399,39.1,78.3,GIC,measured,NERC,'low sampling rate',,,30.960283038567376,153.925436121874,0.035178410256147354
10400,39.1,78.3,GIC,measured,NERC,'low sampling rate',,,30.960283038567376,153.925436121874,0.035178410256147354
