site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10052,44.9,-97.0,GIC,measured,NERC,,1.4613600380655098,0.1647572270786324,53.2327795616281,-29.185080089508467,0.4556703582794246,,SPP,Central,"Baseline offset detected (median value: 1.35 A);
Data is constant for at least 5 minutes starting at time 2021-11-03 18:00:00"
10064,41.8,-88.2,GIC,measured,NERC,,0.9992471574670888,-0.0003270784925398,50.71892731275984,-18.381499025744223,0.3412709173783306,138.0,PJM,East,Duplicate time stamps found
10065,41.8,-87.8,GIC,measured,NERC,,0.909356959861706,-0.0412656049328742,50.73910210502382,-17.91149495365074,0.3420636196317776,,PJM,East,Duplicate time stamps found
10066,41.6,-87.9,GIC,measured,NERC,,0.8800135763626162,-0.0555106277431414,50.53455639326703,-18.007864324081364,0.3341112379308252,,PJM,East,Duplicate time stamps found
10067,42.1,-87.9,GIC,measured,NERC,,1.1739638468547255,0.0696547226754306,51.0334225492376,-18.06109376425753,0.3538395610979332,,PJM,East,Duplicate time stamps found
10068,42.0,-88.2,GIC,measured,NERC,,1.1501378826302473,0.0607499082457068,50.91845547277436,-18.403231483262683,0.3491921624348943,,PJM,East,Duplicate time stamps found
10069,41.9,-87.7,GIC,measured,NERC,,0.9673350159942892,-0.0144230911702549,50.8438457706242,-17.804467592961842,0.3462088700621721,,PJM,East,Duplicate time stamps found
10071,42.2,-88.9,GIC,measured,NERC,,1.597837505434032,0.2035326109719616,51.08137815291273,-19.248874084616645,0.3557963396741069,,PJM,East,Duplicate time stamps found
10072,42.2,-88.9,GIC,measured,NERC,,1.597837505434032,0.2035326109719616,51.08137815291273,-19.248874084616645,0.3557963396741069,,PJM,East,Duplicate time stamps found
10073,41.6,-87.7,GIC,measured,NERC,,0.8350684775599249,-0.0782779098972061,50.54450616645512,-17.77306088007572,0.334493754800822,,PJM,East,Duplicate time stamps found
10074,41.2,-87.9,GIC,measured,NERC,,0.7763817105617404,-0.1099247039581599,50.13544631883645,-17.96608498224707,0.319122910090581,,PJM,East,Duplicate time stamps found
10075,41.7,-87.5,GIC,measured,NERC,,0.8160313452074529,-0.0882931589064612,50.65411590979423,-17.54848820251876,0.3387367745884128,,PJM,East,Excessive pre-storm noise: std before (1.5136 A) > 1/4 * std after (1.8565 A)
10076,41.8,-88.0,GIC,measured,NERC,,0.9543020586643974,-0.0203141392918848,50.72907782745393,-18.146529052454916,0.3416695186566107,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-11-03 18:32:30"
10094,41.9,-72.5,GIC,measured,NERC,,2.929623783371682,0.4668118526762025,51.21970104654037,0.1967634574371761,0.3615012937216416,,ISONE,East,Duplicate time stamps found
10095,41.7,-72.2,GIC,measured,NERC,,2.5428320075460182,0.4053176694145182,51.01938349840478,0.5526016491213762,0.3532687512732747,,ISONE,East,Duplicate time stamps found
