site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10223,32.9,-115.7,GIC,measured,NERC,,1.0780617886924158,0.032643652983504,39.36785758508447,-47.85305832749735,0.09250878586061,,WestConnect,West,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2456 A) > 1/4 * std after (0.1310 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2024-03-24 13:36:00"
10224,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.39048518919673,-3.1137659685636807,0.2929218344362121,230.0,PJM,East,"Excessive pre-storm noise: std before (0.6620 A) > 1/4 * std after (0.8685 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:01:00"
10229,43.6,-92.7,GIC,measured,NERC,,1.1145399400687936,0.0470956362444158,52.141644254961385,-23.866577382544115,0.4019344796220515,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 11.0 A);
Excessive pre-storm noise: nonzero std before while std after is zero;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10232,45.0,-92.8,GIC,measured,NERC,,0.8432142123234811,-0.0740620820631635,53.529323313154045,-24.19548663691992,0.4714778772388501,,MISO,Central,"Baseline offset detected (median value: 1.35 A);
Excessive pre-storm noise: std before (0.9221 A) > 1/4 * std after (0.7607 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:17:00"
10233,47.6,-122.3,GIC,measured,NERC,,0.7863563266877992,-0.1043806147145654,53.01218724647306,-58.66911006636537,0.4442562490020085,,NorthernGridConnected,West,Duplicate time stamps found
10237,33.7,-84.9,GIC,measured,NERC,,1.4445260600745655,0.1597253811712105,42.665404175024,-13.893705807376874,0.1351684096845659,,SERTP,East,"Baseline offset detected (median value: -3.3 A);
Excessive pre-storm noise: std before (0.3764 A) > 1/4 * std after (1.1763 A)"
10238,31.5,-83.5,GIC,measured,NERC,,0.9257162349465204,-0.0335221196715361,40.517940333306,-12.192002566458708,0.1055899438801723,230.0,SERTP,East,"Baseline offset detected (median value: -1.7 A);
Excessive pre-storm noise: std before (0.2326 A) > 1/4 * std after (0.9212 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:16:23"
10239,31.3,-81.7,GIC,measured,NERC,,1.1620205240966242,0.0652137988143742,40.37387310154356,-10.164906608017418,0.1038549700014291,230.0,SERTP,East,"Excessive pre-storm noise: std before (0.7812 A) > 1/4 * std after (2.5385 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 13:01:51"
10253,47.5,-116.2,GIC,measured,NERC,,0.4344943757814788,-0.3620158408099691,53.71543227897445,-51.86785837138693,0.4816774562189296,,NorthernGridConnected,West,Excessive pre-storm noise: std before (0.5076 A) > 1/4 * std after (2.0125 A)
10254,42.8,-82.5,GIC,measured,NERC,,0.6150394477268439,-0.2110970283210519,51.84122339222776,-11.72537923628996,0.3882854209167155,,MISO,Central,"All GIC values are positive;
Unphysical spike detected (max diff: 6552.6 A);
Excessive pre-storm noise: std before (2883.5197 A) > 1/4 * std after (3242.0691 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10255,45.7,-94.7,GIC,measured,NERC,,2.069921759555765,0.3159539299808916,54.09577250881407,-26.561919154719835,0.5032131503615309,,MISO,Central,Excessive pre-storm noise: std before (1.4331 A) > 1/4 * std after (1.1956 A)
10265,43.6,-116.3,GIC,measured,NERC,,0.1485872026084397,-0.8280185935086252,49.86557881157626,-50.85254410248717,0.309371111183264,138.0,NorthernGridConnected,West,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Baseline offset detected (median value: -1.6 A);
Excessive pre-storm noise: std before (0.1023 A) > 1/4 * std after (0.4001 A)"
10266,42.8,-114.4,GIC,measured,NERC,,0.2360842303848971,-0.6269330213310534,49.308554325222936,-48.53973153732006,0.2901748717850299,,NorthernGridConnected,West,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0810 A) > 1/4 * std after (0.1948 A)"
10297,46.8,-92.3,GIC,measured,NERC,,1.8714973966240973,0.2721892273186879,55.353991127952014,-23.88962417000287,0.5815569943028722,115.0,MISO,Central,"Baseline offset detected (median value: 4.1 A);
Excessive pre-storm noise: std before (0.3855 A) > 1/4 * std after (0.9311 A)"
10298,43.4,-88.0,GIC,measured,NERC,,1.5289654735567622,0.1843976784711311,52.212559646927865,-18.298020689290592,0.4052257662805777,,MISO,Central,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Baseline offset detected (median value: 1.2 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10299,46.6,-87.4,GIC,measured,NERC,,1.2584233259576691,0.0998267597112356,55.43447557290458,-17.962865903855025,0.5869647053709561,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 2.9 A)"
10300,46.6,-87.4,GIC,measured,NERC,,1.2584233259576691,0.0998267597112356,55.43447557290458,-17.962865903855025,0.5869647053709561,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 1.3 A);
Excessive pre-storm noise: std before (0.2599 A) > 1/4 * std after (0.9298 A)"
10301,44.0,-88.6,GIC,measured,NERC,,1.6600117205555995,0.2201111543982792,52.780307382382446,-19.07859159460321,0.4325661873393359,138.0,MISO,Central,"Baseline offset detected (median value: 6.6 A);
Excessive pre-storm noise: std before (0.4723 A) > 1/4 * std after (0.9117 A)"
10302,44.2,-88.1,GIC,measured,NERC,,1.326821049844309,0.122812352927872,53.00555143310024,-18.50874710577595,0.4439173581462217,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 10.0 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10303,44.8,-89.7,GIC,measured,NERC,,1.0464862727242994,0.0197335358575153,53.51847624729779,-20.486362326313984,0.4708901164729696,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0328 A) > 1/4 * std after (0.0365 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10304,44.8,-89.7,GIC,measured,NERC,,1.0464862727242994,0.0197335358575153,53.51847624729779,-20.486362326313984,0.4708901164729696,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0105 A) > 1/4 * std after (0.0397 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10306,44.8,-88.2,GIC,measured,NERC,,1.2345599369449158,0.0915121794462043,53.59891278255003,-18.699615860814937,0.4752661533684096,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 4.1 A);
Excessive pre-storm noise: std before (0.3138 A) > 1/4 * std after (0.5602 A)"
10307,44.4,-88.4,GIC,measured,NERC,,1.24281518276483,0.0944065501435332,53.1896571428823,-18.88926523013244,0.4534162471356262,,MISO,Central,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2120 A) > 1/4 * std after (0.1975 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 13:56:30"
