site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region
10401,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.71988600619126,-6.690573619911787,0.2711811074140156,,PJM,East
10402,39.5,-78.9,GIC,measured,NERC,,1.100117757927958,0.041439175050120194,49.10736416695854,-7.4130472818400195,0.28353820590937323,138.0,PJM,East
10403,39.5,-78.9,GIC,measured,NERC,,1.100117757927958,0.041439175050120194,49.10736416695854,-7.4130472818400195,0.28353820590937323,138.0,PJM,East
10404,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.12733335306423,-6.234504990756016,0.28419008725965317,500.0,PJM,East
10405,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.12733335306423,-6.234504990756016,0.28419008725965317,500.0,PJM,East
10406,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.12733335306423,-6.234504990756016,0.28419008725965317,500.0,PJM,East
10407,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.12733335306423,-6.234504990756016,0.28419008725965317,500.0,PJM,East
10408,39.7,-80.0,GIC,measured,NERC,,0.35839272232075164,-0.44564081789392257,49.28133091596284,-8.718786119434421,0.2892678441694075,,PJM,East
10409,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.934406724646614,-5.75626728774076,0.27795431713482716,,PJM,East
10410,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.934406724646614,-5.75626728774076,0.27795431713482716,,PJM,East
10411,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.934406724646614,-5.75626728774076,0.27795431713482716,,PJM,East
10412,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.934406724646614,-5.75626728774076,0.27795431713482716,,PJM,East
10413,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.934406724646614,-5.75626728774076,0.27795431713482716,,PJM,East
10425,36.8,-78.7,GIC,measured,NERC,,2.1019543813075523,0.3226232863062152,46.41258158092164,-7.0708552616481395,0.20798103170271912,,PJM,East
10437,39.6,-75.6,GIC,measured,NERC,,2.2656142528262535,0.35518596813552383,49.26019494503099,-3.5239618402422574,0.2885655929481526,,PJM,East
10180,41.7,-73.8,GIC,measured,NERC,,3.145835293715519,0.49773598055585516,51.37315514084758,-1.41650015299414,0.36793740963786964,,NYISO,East
10181,41.9,-74.0,GIC,measured,NERC,,2.89686190112345,0.46192779205926937,51.57224980775733,-1.657799319256284,0.37645884351517356,,NYISO,East
10183,41.1,-76.7,GIC,measured,NERC,,0.3383415505177352,-0.4706446647822341,50.746481311783704,-4.865794865517911,0.3423540210229794,,PJM,East
10184,39.0,-78.2,GIC,measured,NERC,,2.0985156906484956,0.3219122207891498,48.62185768488752,-6.569228837193928,0.26814118024457806,500.0,PJM,East
10185,39.3,-81.3,GIC,measured,NERC,,0.458449579058219,-0.3387084216971334,48.845627791557426,-10.226885739413321,0.2751309582217203,,PJM,East
10187,41.0,-81.6,GIC,measured,NERC,,0.6117421374360327,-0.2134316038153043,50.53512318016171,-10.685984491776457,0.33413301617574376,,PJM,East
10190,36.7,-83.0,GIC,measured,NERC,,0.57653457392805,-0.23917464358881532,46.192627452531866,-12.050378132325825,0.20278618681418067,,SERTP,East
10196,33.3,-111.9,GIC,measured,NERC,,0.59432779565099,-0.22597395808848364,40.537221243462,-44.134047511956304,0.1058243287108868,,WestConnectNonEnrolled,West
10197,36.4,-82.2,GIC,measured,NERC,,1.4198283724986611,0.1522358504523761,45.91987849591323,-11.10693622957748,0.1965242880600379,,SERTP,East
10198,37.2,-86.9,GIC,measured,NERC,,0.6880772749551748,-0.16236278530800938,46.52982108873792,-16.59853193447207,0.21080413352026334,161.0,SERTP,East
10199,35.0,-84.9,GIC,measured,NERC,,1.1069538243316335,0.04412950501943767,44.422185075636854,-14.124336574067929,0.16543051929870595,,SERTP,East
10201,36.5,-87.2,GIC,measured,NERC,,1.049994166488022,0.02118688624222394,45.81657974401574,-16.883411945074137,0.19420351790749332,500.0,SERTP,East
10202,34.9,-90.0,GIC,measured,NERC,,0.6097493392599633,-0.214848661626626,44.07135092468303,-19.941562834734675,0.15888892232242194,,MISO,Central
10203,35.0,-85.3,GIC,measured,NERC,,0.9965265442323361,-0.0015111286141768474,44.40551916408449,-14.582456843239198,0.1651137621445436,,SERTP,East
10204,35.3,-89.8,GIC,measured,NERC,,0.6301141833833783,-0.20058074464164255,44.48178918211804,-19.752543470835743,0.1665683533728348,,SERTP,East
10205,36.2,-88.8,GIC,measured,NERC,,0.8956529666713062,-0.0478602312465515,45.43503384556014,-18.69501394104852,0.18586654054896676,,SERTP,East
10206,34.8,-85.7,GIC,measured,NERC,,0.8374007929076037,-0.07706663222525892,44.18861585170942,-15.025556350205838,0.16104612633821447,,SERTP,East
