site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region
10121,46.9,-119.9,GIC,measured,NERC,,0.34635923339588626,-0.4604732302606293,52.90121439244087,-56.32832051579905,0.43862272846671574,,NorthernGridUnconnected,West
10257,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.62982379434054,-35.001315651009584,0.6003001237166589,,SPP,Central
10258,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.62982379434054,-35.001315651009584,0.6003001237166589,,SPP,Central
10259,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.62982379434054,-35.001315651009584,0.6003001237166589,,SPP,Central
10260,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.62982379434054,-35.001315651009584,0.6003001237166589,,SPP,Central
10261,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.97391533424502,-25.69805399551331,0.4962105156713774,115.0,MISO,Central
10262,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.97391533424502,-25.69805399551331,0.4962105156713774,115.0,MISO,Central
10263,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.97391533424502,-25.69805399551331,0.4962105156713774,115.0,MISO,Central
10264,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.97391533424502,-25.69805399551331,0.4962105156713774,115.0,MISO,Central
10331,32.2,-86.3,GIC,measured,NERC,,0.6516517340247865,-0.18598444476006154,41.55173391053502,-15.51158171966018,0.11891980991623939,,SERTP,East
10360,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.848472433170485,-3.1759620761625365,0.308763104206191,230.0,PJM,East
10361,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.848472433170485,-3.1759620761625365,0.308763104206191,230.0,PJM,East
10362,39.8,-76.3,GIC,measured,NERC,,2.44308449385514,0.3879384872683546,49.43749922168276,-4.349960927110467,0.2945098386441932,230.0,PJM,East
10363,40.2,-75.6,GIC,measured,NERC,,2.343391466974178,0.36984484418619445,49.845527326445016,-3.531280000964556,0.3086585477792569,,PJM,East
10364,40.2,-75.6,GIC,measured,NERC,,2.343391466974178,0.36984484418619445,49.845527326445016,-3.531280000964556,0.3086585477792569,,PJM,East
10399,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.70537670734718,-6.684569772614068,0.2707290002162605,,PJM,East
10400,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.70537670734718,-6.684569772614068,0.2707290002162605,,PJM,East
10401,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.70537670734718,-6.684569772614068,0.2707290002162605,,PJM,East
10402,39.5,-78.9,GIC,measured,NERC,,1.100117757927958,0.041439175050120194,49.092884825796666,-7.406796708175346,0.2830664724279791,138.0,PJM,East
10403,39.5,-78.9,GIC,measured,NERC,,1.100117757927958,0.041439175050120194,49.092884825796666,-7.406796708175346,0.2830664724279791,138.0,PJM,East
10404,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.112806329105204,-6.228597011231885,0.28371571345251034,500.0,PJM,East
10405,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.112806329105204,-6.228597011231885,0.28371571345251034,500.0,PJM,East
10406,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.112806329105204,-6.228597011231885,0.28371571345251034,500.0,PJM,East
10407,39.5,-77.9,GIC,measured,NERC,,2.975750740745741,0.47359655037775894,49.112806329105204,-6.228597011231885,0.28371571345251034,500.0,PJM,East
10408,39.7,-80.0,GIC,measured,NERC,,0.35839272232075164,-0.44564081789392257,49.26691155379594,-8.712135557630202,0.28878857000387037,,PJM,East
10409,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.919862103403304,-5.750515487533765,0.2774897906034168,,PJM,East
10410,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.919862103403304,-5.750515487533765,0.2774897906034168,,PJM,East
10411,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.919862103403304,-5.750515487533765,0.2774897906034168,,PJM,East
10412,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.919862103403304,-5.750515487533765,0.2774897906034168,,PJM,East
10413,39.3,-77.5,GIC,measured,NERC,,3.214361482606811,0.5070947153251723,48.919862103403304,-5.750515487533765,0.2774897906034168,,PJM,East
10425,36.8,-78.7,GIC,measured,NERC,,2.1019543813075523,0.3226232863062152,46.39808776824257,-7.064952476176389,0.20763466006388986,,PJM,East
10437,39.6,-75.6,GIC,measured,NERC,,2.2656142528262535,0.35518596813552383,49.24558159993759,-3.5188421583273626,0.28808105571494114,,PJM,East
10180,41.7,-73.8,GIC,measured,NERC,,3.145835293715519,0.49773598055585516,51.35849726155866,-1.4119200976278927,0.36731771613399755,,NYISO,East
10181,41.9,-74.0,GIC,measured,NERC,,2.89686190112345,0.46192779205926937,51.55759602326478,-1.6531330704928466,0.37582497488044114,,NYISO,East
10183,41.1,-76.7,GIC,measured,NERC,,0.3383415505177352,-0.4706446647822341,50.73190662188587,-4.860164154704894,0.3417806857132567,,PJM,East
10184,39.0,-78.2,GIC,measured,NERC,,2.0985156906484956,0.3219122207891498,48.6073435805498,-6.56326882351444,0.2676939932105164,500.0,PJM,East
10185,39.3,-81.3,GIC,measured,NERC,,0.458449579058219,-0.3387084216971334,48.831287020188384,-10.21985178399633,0.27467758930056346,,PJM,East
10187,41.0,-81.6,GIC,measured,NERC,,0.6117421374360327,-0.2134316038153043,50.52080830121803,-10.67858743593629,0.33358341520653584,,PJM,East
10188,40.2,-74.5,GIC,measured,NERC,,2.9734133513883285,0.47325528718968896,49.85480163455242,-2.2283265916743566,0.3089879217584815,,PJM,East
10190,36.7,-83.0,GIC,measured,NERC,,0.57653457392805,-0.23917464358881532,46.17839497747963,-12.043192787454721,0.20245455111338495,,SERTP,East
10193,41.6,-71.4,GIC,measured,NERC,,1.895916683083308,0.2778192481538303,51.258337640421516,1.4568876837441316,0.3631110929572992,,ISONE,East
10194,42.6,-73.9,GIC,measured,NERC,,2.1945295536401264,0.34134143384647514,52.258049686982986,-1.5403178155013908,0.4073512005625874,115.0,NYISO,East
10196,33.3,-111.9,GIC,measured,NERC,,0.59432779565099,-0.22597395808848364,40.52709004067783,-44.12155225674052,0.10570110581823025,,WestConnectNonEnrolled,West
10197,36.4,-82.2,GIC,measured,NERC,,1.4198283724986611,0.1522358504523761,45.905588189452686,-11.100029165993904,0.19620158817789515,,SERTP,East
10198,37.2,-86.9,GIC,measured,NERC,,0.6880772749551748,-0.16236278530800938,46.515921226303334,-16.590123695133347,0.2104674356225818,161.0,SERTP,East
10199,35.0,-84.9,GIC,measured,NERC,,1.1069538243316335,0.04412950501943767,44.40809328063413,-14.116875709185415,0.16516264691749166,,SERTP,East
10200,34.1,-86.7,GIC,measured,NERC,,1.2489859812121804,0.09655756382140473,43.430612418217855,-16.105831109378663,0.14760214256662396,,SERTP,East
10201,36.5,-87.2,GIC,measured,NERC,,1.049994166488022,0.02118688624222394,45.80270365795724,-16.87505587076443,0.1938938647940192,500.0,SERTP,East
10202,34.9,-90.0,GIC,measured,NERC,,0.6097493392599633,-0.214848661626626,44.057751512774644,-19.932789768798145,0.15864062500436796,,MISO,Central
10203,35.0,-85.3,GIC,measured,NERC,,0.9965265442323361,-0.0015111286141768474,44.391460938424025,-14.574888148282852,0.1648470390570003,,SERTP,East
10204,35.3,-89.8,GIC,measured,NERC,,0.6301141833833783,-0.20058074464164255,44.4681715350482,-19.74373695815516,0.16630770657571645,,SERTP,East
10205,36.2,-88.8,GIC,measured,NERC,,0.8956529666713062,-0.0478602312465515,45.42131692815037,-18.68628062918285,0.18557357733808125,,SERTP,East
10206,34.8,-85.7,GIC,measured,NERC,,0.8374007929076037,-0.07706663222525892,44.174590950734796,-15.01791356716407,0.1607865902555902,,SERTP,East
10207,36.0,-84.1,GIC,measured,NERC,,0.5592615251552008,-0.2523850572809846,45.43868120183166,-13.26703185138607,0.18594451787307958,161.0,SERTP,East
10208,35.8,-86.5,GIC,measured,NERC,,0.7257450701500456,-0.13921590556711677,45.13716766019192,-16.011723241996123,0.17960756581904744,,SERTP,East
10213,30.5,-97.5,GIC,measured,NERC,,0.4236653335317851,-0.3729770707448052,39.162067075836305,-27.874889456181826,0.09034518417365431,,ERCOT,ERCOT
10214,32.6,-97.2,GIC,measured,NERC,,0.6969613331851104,-0.15679131551770836,41.276676011491894,-27.79443198475398,0.11521705006210062,,ERCOT,ERCOT
10215,40.6,-74.1,GIC,measured,NERC,,2.65887108039173,0.4246972803809019,50.257125121422206,-1.7586645010585533,0.3236198061490542,,NYISO,East
10218,42.6,-96.3,GIC,measured,NERC,,1.4552467820579302,0.16293664761606325,51.29766038280331,-28.217979632174657,0.36475684154111926,345.0,MISO,Central
10219,36.1,-81.0,GIC,measured,NERC,,2.7564328346317017,0.4403474145899267,45.642147010322994,-9.697395787084874,0.1903466543157198,,SERTP,East
10220,39.4,-87.4,GIC,measured,NERC,,0.4903456338448295,-0.30949768740899875,48.68711868072735,-17.37484441439831,0.2701611541817284,,MISO,Central
10221,38.9,-84.6,GIC,measured,NERC,,0.846515101823899,-0.07236528967520824,48.31524450065068,-14.059072498018395,0.258851132271114,138.0,PJM,East
10273,42.9,-82.5,GIC,measured,NERC,,0.6159649281559347,-0.2104440150140903,52.38941118091062,-11.886482113706682,0.4135515961682879,,MISO,Central
10276,42.6,-84.0,GIC,measured,NERC,,0.6573630712803762,-0.18219469695294935,52.03414503802931,-13.657103296342141,0.3969961882967122,,MISO,Central
10324,28.9,-95.3,GIC,measured,NERC,,0.050208675317364865,-1.299221236700696,37.73317540491637,-25.267338683752875,0.0766550258176357,,ERCOT,ERCOT
10325,29.8,-95.2,GIC,measured,NERC,,0.06687295847063161,-1.1747494631161035,38.63729386524644,-25.25089231360608,0.08505420800910424,,ERCOT,ERCOT
10326,29.4,-94.9,GIC,measured,NERC,,0.05207006605437056,-1.2834118713922844,38.2599608464261,-24.877177196856135,0.08144235727719103,,ERCOT,ERCOT
10327,36.7,-83.7,GIC,measured,NERC,,0.527466012355076,-0.2778055192002973,46.15307364792093,-12.852741063813893,0.20186587051736293,,SERTP,East
10376,40.9,-73.9,GIC,measured,NERC,,2.403237240915885,0.38079664526704854,50.55808043975317,-1.5239214944701174,0.335016321177664,345.0,NYISO,East
10377,40.7,-74.0,GIC,measured,NERC,,2.5535429490860757,0.4071431668299854,50.35762075882357,-1.6408998701716704,0.3273815752085384,,NYISO,East
10378,40.7,-74.0,GIC,measured,NERC,,2.5535429490860757,0.4071431668299854,50.35762075882357,-1.6408998701716704,0.3273815752085384,,NYISO,East
10379,40.7,-74.0,GIC,measured,NERC,,2.5535429490860757,0.4071431668299854,50.35762075882357,-1.6408998701716704,0.3273815752085384,,NYISO,East
10380,41.1,-73.8,GIC,measured,NERC,,2.2529315327456834,0.35274799358687425,50.758506344550916,-1.4066672969846241,0.342827782631805,,NYISO,East
10383,40.6,-74.2,GIC,measured,NERC,,2.719221634832854,0.434444606948329,50.256592712753715,-1.8774189065769036,0.3235999924867655,,PJM,East
10385,41.2,-73.8,GIC,measured,NERC,,2.3933698036478432,0.37900980737876644,50.858504846981276,-1.4075333590912817,0.34679299904443867,,NYISO,East
10387,41.0,-73.9,GIC,measured,NERC,,2.358259664051346,0.3725916228353744,50.658078692834955,-1.5248528915651574,0.33889117890805787,,NYISO,East
10388,41.0,-73.9,GIC,measured,NERC,,2.358259664051346,0.3725916228353744,50.658078692834955,-1.5248528915651574,0.33889117890805787,,NYISO,East
10431,39.6,-75.7,GIC,measured,NERC,,2.3091290131355544,0.36344819802225226,49.2445343410451,-3.636858777997745,0.28804636282765217,138.0,PJM,East
10432,38.5,-76.6,GIC,measured,NERC,,0.9920645909046397,-0.003460051071360802,48.133728672582855,-4.669443263952582,0.25350379601747436,,PJM,East
10433,38.5,-76.6,GIC,measured,NERC,,0.9920645909046397,-0.003460051071360802,48.133728672582855,-4.669443263952582,0.25350379601747436,,PJM,East
10434,39.5,-75.1,GIC,measured,NERC,,2.1973806720954783,0.3419053001928759,49.15030644323062,-2.9270123049422825,0.28494188322666675,,PJM,East
10435,39.4,-74.6,GIC,measured,NERC,,1.5563786944062044,0.1921152770243088,49.05416364746969,-2.3358070331148237,0.2818087979317669,,PJM,East
10436,39.4,-74.6,GIC,measured,NERC,,1.5563786944062044,0.1921152770243088,49.05416364746969,-2.3358070331148237,0.2818087979317669,,PJM,East
Bradley,35.0425,-84.9587,GIC,measured,TVA,,1.0815509992037882,0.034047002878745763,44.44813141688098,-14.187088060315721,0.16592487288645336,500.0,SERTP,East
Bull Run,36.0193,-84.1575,GIC,measured,TVA,,0.5554131998087664,-0.2553838031309736,45.45573921117505,-13.334567809237868,0.18630963786082386,500.0,SERTP,East
East Point,34.1946,-86.7474,GIC,measured,TVA,,1.1659938399411667,0.066696256009079,43.52285129118367,-16.16715117432095,0.14917616134352782,500.0,SERTP,East
Meadowview,0.0,0.0,GIC,measured,TVA,x unknown lat/lon,,,2.8734763336217384,72.85112560906333,0.0013915938965543796,,,
Montgomery,36.5949,-87.2533,GIC,measured,TVA,,1.0349744841285202,0.014929642992181141,45.89482661233107,-16.94469338755572,0.1959589229377632,500.0,SERTP,East
Paradise,37.2587,-86.9781,GIC,measured,TVA,,0.6772767922631994,-0.1692338057825545,46.570761568955966,-16.685519591236865,0.21179897219271904,500.0,SERTP,East
Raccoon Mountain,35.0571,-85.3872,GIC,measured,TVA,,0.9440325305561166,-0.025013040026512386,44.44478908196742,-14.678863420433801,0.16586110884468055,500.0,SERTP,East
Rutherford,35.8275,-86.5986,GIC,measured,TVA,,0.7616738866511537,-0.1182309335725758,45.16004232059181,-16.12714144626522,0.18008066094335917,500.0,SERTP,East
Shelby,35.3859,-89.8042,GIC,measured,TVA,,0.6428864352302863,-0.19186573766483497,44.553625516024795,-19.756903924278628,0.16795010384092232,500.0,SERTP,East
Southaven,34.9939,-90.0497,GIC,measured,TVA,,0.6304573135603162,-0.2003443129176818,44.14857385355314,-19.998523971658432,0.1603062411684541,500.0,MISO,Central
Sullivan,36.4419,-82.2791,GIC,measured,TVA,,1.3050919687734381,0.11564111713288588,45.94488784093488,-11.19388751643341,0.1970903201735777,500.0,SERTP,East
Widows Creek,34.8859,-85.7554,GIC,measured,TVA,,0.7869561046938021,-0.10404949130157161,44.25795521365521,-15.087628320371822,0.16233544614071863,500.0,SERTP,East
Weakley,36.2752,-88.8347,GIC,measured,TVA,,0.9126381392221878,-0.03970138598233974,45.494481303826355,-18.733248176903885,0.18714156264279036,500.0,SERTP,East
50100,30.4,-89.6,B,measured,NERC,,0.09955043502535955,-1.0019568378093457,39.590148967354615,-19.079291313390435,0.09490412118175924,,SERTP,East
50112,48.3,-117.1,B,measured,NERC,,0.41459568853474743,-0.38237521853570366,54.65672561487113,-53.683063958792346,0.5367451740763,,NorthernGridConnected,West
