2026-09-18T00:23:44.320167Z INFO  info Reading C:\Users\lwilker\Documents\GitHub\SWERVE\info\marsal_config\info.csv
2026-09-18T00:23:45.230113Z INFO  info Adding interpolated OTT beta and log10 beta columns to extended info_df
2026-09-24T05:47:04.387819Z WARN  info     Warning: Could not interpolate beta for site TRA line at (40.52591116666667,0.2636231666666667)
2026-09-24T05:47:04.389581Z WARN  info     Warning: Could not interpolate beta for site TRA ref at (40.527670666666666,0.2610621666666666)
2026-09-24T05:47:04.389581Z WARN  info     Warning: Could not interpolate beta for site CUL line at (40.30739616666666,-0.1113748333333333)
2026-09-24T05:47:04.389581Z WARN  info     Warning: Could not interpolate beta for site CUL ref at (40.30804633333333,-0.108697)
2026-09-24T05:47:04.391189Z WARN  info     Warning: Could not interpolate beta for site LUC line at (37.04995133333333,-2.1819095)
2026-09-24T05:47:04.392105Z WARN  info     Warning: Could not interpolate beta for site LUC ref at (37.047449,-2.1840116666666667)
2026-09-24T05:47:04.392105Z WARN  info     Warning: Could not interpolate beta for site SAN line at (41.873913,1.3325198333333337)
2026-09-24T05:47:04.393360Z WARN  info     Warning: Could not interpolate beta for site SAN ref at (41.87557733333333,1.3344913333333333)
2026-09-24T05:47:04.393360Z WARN  info     Warning: Could not interpolate beta for site TRA line at (40.52591116666667,0.2636231666666667)
2026-09-24T05:47:04.393360Z WARN  info     Warning: Could not interpolate beta for site TRA ref at (40.527670666666666,0.2610621666666666)
2026-09-24T05:47:04.393360Z WARN  info     Warning: Could not interpolate beta for site CUL line at (40.30739616666666,-0.1113748333333333)
2026-09-24T05:47:04.393360Z WARN  info     Warning: Could not interpolate beta for site CUL ref at (40.30804633333333,-0.108697)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site LUC line at (37.04995133333333,-2.1819095)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site LUC ref at (37.047449,-2.1840116666666667)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site SAN line at (41.873913,1.3325198333333337)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site SAN ref at (41.87557733333333,1.3344913333333333)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site TRA line at (40.52591116666667,0.2636231666666667)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site TRA ref at (40.527670666666666,0.2610621666666666)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site CUL line at (40.30739616666666,-0.1113748333333333)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site CUL ref at (40.30804633333333,-0.108697)
2026-09-24T05:47:04.396715Z WARN  info     Warning: Could not interpolate beta for site LUC line at (37.04995133333333,-2.1819095)
2026-09-24T05:47:04.401840Z WARN  info     Warning: Could not interpolate beta for site LUC ref at (37.047449,-2.1840116666666667)
