site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10075,41.7,-87.5,GIC,measured,NERC,,0.8160313452074529,-0.0882931589064612,50.58857784142014,-17.53612825779183,0.3361933536568918,,PJM,East,"Baseline offset detected (median value: 2.42 A);
Excessive pre-storm noise: std before (1.1867 A) > 1/4 * std after (1.2927 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 14:46:00"
10076,41.8,-88.0,GIC,measured,NERC,,0.9543020586643974,-0.0203141392918848,50.66374034485287,-18.1332737567238,0.3391118994063088,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1196 A) > 1/4 * std after (0.3668 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:33:00"
10094,41.9,-72.5,GIC,measured,NERC,,2.929623783371682,0.4668118526762025,51.15152329924856,0.1836615891366214,0.3586780463936307,,ISONE,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-24 09:56:00"
10095,41.7,-72.2,GIC,measured,NERC,,2.5428320075460182,0.4053176694145182,50.95121928027964,0.5389950346838466,0.3505103436731328,,ISONE,East,Duplicate time stamps found
10096,41.8,-72.6,GIC,measured,NERC,,3.171537678413347,0.5012698752573048,51.05155818908817,0.0649623609486459,0.3545782984721386,345.0,ISONE,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Data gap detected >= 10.0 minutes (623.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:02:00"
10097,41.4,-72.1,GIC,measured,NERC,,2.324064908774785,0.3662482532918991,50.65105232596967,0.6563428062905131,0.338617454530707,,ISONE,East,"Cadence is >= 60 seconds (3600.0 seconds);
Data gap detected >= 10.0 minutes (3600.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 21:56:08"
10098,41.4,-72.1,GIC,measured,NERC,,2.324064908774785,0.3662482532918991,50.65105232596967,0.6563428062905131,0.338617454530707,,ISONE,East,"Low signal: all GIC values within +/- 4 A;
Data gap detected >= 10.0 minutes (3601.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:56:09"
10099,41.4,-73.4,GIC,measured,NERC,,2.7748233392986035,0.4432353387343588,50.65064141112818,-0.8816449161116718,0.3386014534709466,,NYISO,East,"Unphysical spike detected (max diff: 273.6 A);
Excessive pre-storm noise: std before (1.7594 A) > 1/4 * std after (3.3605 A)"
10100,41.6,-72.9,GIC,measured,NERC,,3.187275795663601,0.5034196446951135,50.8514632528989,-0.2904580677936966,0.3465122855324019,,ISONE,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data gap detected >= 10.0 minutes (623.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:02:00"
10103,38.6,-121.3,GIC,measured,NERC,,0.5766122104959627,-0.2391161651131437,44.329208718387406,-55.09303315133063,0.1636711124846074,,NotOrder1000,West,"Baseline offset detected (median value: -3.8 A);
Excessive pre-storm noise: std before (0.9392 A) > 1/4 * std after (1.1106 A)"
10222,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.44003263004738,-3.107577018734508,0.2945956542186241,230.0,PJM,East,Data is constant for at least 5 minutes starting at time 2023-03-23 10:05:10
10223,32.9,-115.7,GIC,measured,NERC,,1.0780617886924158,0.032643652983504,39.402046038799305,-47.874680290188095,0.0928732160206376,,WestConnect,West,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.4151 A) > 1/4 * std after (0.5405 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-24 06:27:00"
10224,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.44003263004738,-3.107577018734508,0.2945956542186241,230.0,PJM,East,"Excessive pre-storm noise: std before (0.3903 A) > 1/4 * std after (1.1278 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:02:50"
10229,43.6,-92.7,GIC,measured,NERC,,1.1145399400687936,0.0470956362444158,52.18747120840899,-23.883056844294604,0.4040583058533639,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 10.0 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10232,45.0,-92.8,GIC,measured,NERC,,0.8432142123234811,-0.0740620820631635,53.57504080165316,-24.21357806493248,0.4739632050428534,,MISO,Central,"Baseline offset detected (median value: 2.36 A);
Excessive pre-storm noise: std before (0.9779 A) > 1/4 * std after (2.6231 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-24 11:36:00"
10233,47.6,-122.3,GIC,measured,NERC,,0.7863563266877992,-0.1043806147145654,53.03902389185277,-58.71662245223522,0.4456294368403904,,NorthernGridConnected,West,Duplicate time stamps found
10237,33.7,-84.9,GIC,measured,NERC,,1.4445260600745655,0.1597253811712105,42.71381149587121,-13.895698441850364,0.1359229691588228,,SERTP,East,"Baseline offset detected (median value: -1.7 A);
Excessive pre-storm noise: std before (0.2066 A) > 1/4 * std after (0.8138 A)"
10238,31.5,-83.5,GIC,measured,NERC,,0.9257162349465204,-0.0335221196715361,40.56664309325856,-12.192045659430503,0.1061829931044641,230.0,SERTP,East,"Baseline offset detected (median value: -1.6 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:01:40"
10239,31.3,-81.7,GIC,measured,NERC,,1.1620205240966242,0.0652137988143742,40.42287159214991,-10.16343816073926,0.1044418265949464,230.0,SERTP,East,"Excessive pre-storm noise: std before (0.5301 A) > 1/4 * std after (1.1942 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:14:41"
10244,33.7,-86.6,GIC,measured,NERC,,1.3276050516602194,0.1230688962704498,42.64373808043493,-15.817169528094228,0.1348320431759126,115.0,SERTP,East,"All GIC values are negative;
Baseline offset detected (median value: -7.4 A);
Excessive pre-storm noise: std before (0.5438 A) > 1/4 * std after (1.3749 A);
Cadence is >= 60 seconds (240.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 11:14:00"
10245,33.7,-86.6,GIC,measured,NERC,,1.3276050516602194,0.1230688962704498,42.64373808043493,-15.817169528094228,0.1348320431759126,115.0,SERTP,East,"All GIC values are negative;
Baseline offset detected (median value: -6.6 A);
Excessive pre-storm noise: std before (0.3146 A) > 1/4 * std after (0.5258 A);
Cadence is >= 60 seconds (240.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 11:30:00"
10253,47.5,-116.2,GIC,measured,NERC,,0.4344943757814788,-0.3620158408099691,53.74701648120071,-51.91208078089309,0.4834301781869674,,NorthernGridConnected,West,Data is constant for at least 5 minutes starting at time 2023-03-24 11:47:50
10254,42.8,-82.5,GIC,measured,NERC,,0.6150394477268439,-0.2110970283210519,51.88999936191103,-11.728776058633182,0.3904695255304508,,MISO,Central,Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00
10255,45.7,-94.7,GIC,measured,NERC,,2.069921759555765,0.3159539299808916,54.14065956928507,-26.58314260015804,0.5058174586114057,,MISO,Central,"Excessive pre-storm noise: std before (1.1333 A) > 1/4 * std after (1.9505 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 11:28:00"
10265,43.6,-116.3,GIC,measured,NERC,,0.1485872026084397,-0.8280185935086252,49.89783741158621,-50.88936451033605,0.3105209287030319,138.0,NorthernGridConnected,West,Low signal: all GIC values within +/- 4 A
10266,42.8,-114.4,GIC,measured,NERC,,0.2360842303848971,-0.6269330213310534,49.34230615425258,-48.57413058769242,0.2913033627206758,,NorthernGridConnected,West,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0553 A) > 1/4 * std after (0.1377 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:10:20"
10297,46.8,-92.3,GIC,measured,NERC,,1.8714973966240973,0.2721892273186879,55.39980997355565,-23.90916941349855,0.5846294027765033,115.0,MISO,Central,"Baseline offset detected (median value: 4.7 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 11:01:20"
10298,43.4,-88.0,GIC,measured,NERC,,1.5289654735567622,0.1843976784711311,52.260004119945016,-18.308704518348947,0.4074427670229839,,MISO,Central,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Baseline offset detected (median value: 1.2 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10299,46.6,-87.4,GIC,measured,NERC,,1.2584233259576691,0.0998267597112356,55.48200295040942,-17.975470366626016,0.5901816313662687,,MISO,Central,All GIC values are positive
10300,46.6,-87.4,GIC,measured,NERC,,1.2584233259576691,0.0998267597112356,55.48200295040942,-17.975470366626016,0.5901816313662687,,MISO,Central,All GIC values are positive
10301,44.0,-88.6,GIC,measured,NERC,,1.6600117205555995,0.2201111543982792,52.82755177307896,-19.09051003745418,0.4349227607828616,138.0,MISO,Central,Baseline offset detected (median value: 6.0 A)
10302,44.2,-88.1,GIC,measured,NERC,,1.326821049844309,0.122812352927872,53.05294270306208,-18.520202324114887,0.4463433107038938,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 10.0 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10303,44.8,-89.7,GIC,measured,NERC,,1.0464862727242994,0.0197335358575153,53.56533762774728,-20.500384489379403,0.4734346210604784,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2023-03-23 10:06:50"
10304,44.8,-89.7,GIC,measured,NERC,,1.0464862727242994,0.0197335358575153,53.56533762774728,-20.500384489379403,0.4734346210604784,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10306,44.8,-88.2,GIC,measured,NERC,,1.2345599369449158,0.0915121794462043,53.646255315676726,-18.71170737235607,0.4778607448602868,,MISO,Central,"All GIC values are positive;
Data is constant for at least 5 minutes starting at time 2023-03-23 17:08:20"
10307,44.4,-88.4,GIC,measured,NERC,,1.24281518276483,0.0944065501435332,53.23695082139989,-18.90127081888968,0.4558889934493062,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 1.6 A);
Excessive pre-storm noise: std before (0.1386 A) > 1/4 * std after (0.4636 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:18:20"
10308,42.5,-89.1,GIC,measured,NERC,,1.9542158803012368,0.290972538116041,51.30498362817732,-19.503352918354608,0.3650641593734114,,MISO,Central,Data is constant for at least 5 minutes starting at time 2023-03-23 16:06:20
10309,45.8,-88.0,GIC,measured,NERC,,1.0855066860857323,0.0356325027984502,54.65386381437048,-18.596984035003807,0.5365685565160291,69.0,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 2.6 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 16:37:30"
10310,43.0,-89.0,GIC,measured,NERC,,1.885019320707212,0.2753158059123828,51.80900968019679,-19.44425735262402,0.3868496488282392,,MISO,Central,"Baseline offset detected (median value: 1.7 A);
Data is constant for at least 5 minutes starting at time 2023-03-24 10:35:30"
10311,43.0,-89.0,GIC,measured,NERC,,1.885019320707212,0.2753158059123828,51.80900968019679,-19.44425735262402,0.3868496488282392,,MISO,Central,[]
10312,43.0,-89.0,GIC,measured,NERC,,1.885019320707212,0.2753158059123828,51.80900968019679,-19.44425735262402,0.3868496488282392,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Baseline offset detected (median value: -1.1 A);
Excessive pre-storm noise: std before (0.1103 A) > 1/4 * std after (0.1833 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10313,44.5,-89.6,GIC,measured,NERC,,1.212655004665201,0.08373726345428,53.2718811872726,-20.341691549194096,0.4577239790170012,345.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0394 A) > 1/4 * std after (0.1500 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:01:20"
10314,44.5,-89.6,GIC,measured,NERC,,1.212655004665201,0.08373726345428,53.2718811872726,-20.341691549194096,0.4577239790170012,345.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:20"
10315,44.5,-89.6,GIC,measured,NERC,,1.212655004665201,0.08373726345428,53.2718811872726,-20.341691549194096,0.4577239790170012,345.0,MISO,Central,Data is constant for at least 5 minutes starting at time 2023-03-23 15:49:20
10316,43.7,-88.5,GIC,measured,NERC,,1.763343750849685,0.2463369830564509,52.53358169865027,-18.93593217543917,0.4204652748332055,,MISO,Central,"Baseline offset detected (median value: 1.3 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 14:55:50"
10317,43.7,-88.5,GIC,measured,NERC,,1.763343750849685,0.2463369830564509,52.53358169865027,-18.93593217543917,0.4204652748332055,,MISO,Central,"Baseline offset detected (median value: 1.9 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 15:12:30"
10318,44.4,-88.7,GIC,measured,NERC,,1.2746208789783278,0.1053810281802575,53.221184894827225,-19.258362564279107,0.4550631783850192,345.0,MISO,Central,Baseline offset detected (median value: 6.2 A)
10321,43.1,-88.0,GIC,measured,NERC,,1.572139297661632,0.1964910235899094,51.96072486272968,-18.27486387572465,0.393658333494728,,MISO,Central,[]
10322,43.3,-89.4,GIC,measured,NERC,,2.057880568862676,0.3134201664473121,52.08650495695576,-19.952554974715447,0.3993938688848975,,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 5.5 A)"
10323,34.6,-117.3,GIC,measured,NERC,,1.057062648541603,0.0241007272408612,40.890083028842255,-49.92058865846072,0.1102069044223889,,CAISO,West,Excessive pre-storm noise: std before (0.7373 A) > 1/4 * std after (0.9715 A)
10336,44.8,-91.5,GIC,measured,NERC,,1.0779706740382995,0.0326069461229064,53.45894948280396,-22.640814106812165,0.4676776097682322,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1068 A) > 1/4 * std after (0.3327 A);
Cadence is >= 60 seconds (60.0 seconds)"
10338,44.8,-91.5,GIC,measured,NERC,,1.0779706740382995,0.0326069461229064,53.45894948280396,-22.640814106812165,0.4676776097682322,,MISO,Central,"Baseline offset detected (median value: 2.0 A);
Excessive pre-storm noise: std before (0.4260 A) > 1/4 * std after (0.9679 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10339,43.7,-95.7,GIC,measured,NERC,,1.2680504229953962,0.103136523256494,52.07824431289036,-27.41881250884548,0.3990146352263204,,MISO,Central,"Excessive pre-storm noise: std before (0.3579 A) > 1/4 * std after (1.1819 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10340,43.7,-95.7,GIC,measured,NERC,,1.2680504229953962,0.103136523256494,52.07824431289036,-27.41881250884548,0.3990146352263204,,MISO,Central,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10341,45.0,-93.5,GIC,measured,NERC,,0.830843512382833,-0.0804807669601032,53.52814286089614,-25.042984535954616,0.471413877513649,115.0,MISO,Central,"All GIC values are negative;
Baseline offset detected (median value: -59.0 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10342,45.0,-93.5,GIC,measured,NERC,,0.830843512382833,-0.0804807669601032,53.52814286089614,-25.042984535954616,0.471413877513649,115.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.4245 A) > 1/4 * std after (0.5307 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10343,47.9,-97.1,GIC,measured,NERC,,1.973718919571009,0.2952853041740031,56.14461057083001,-29.868106459981668,0.6369111829591492,69.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1047 A) > 1/4 * std after (0.2347 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10344,47.9,-97.1,GIC,measured,NERC,,1.973718919571009,0.2952853041740031,56.14461057083001,-29.868106459981668,0.6369111829591492,69.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1251 A) > 1/4 * std after (0.2593 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10345,47.9,-97.1,GIC,measured,NERC,,1.973718919571009,0.2952853041740031,56.14461057083001,-29.868106459981668,0.6369111829591492,69.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2702 A) > 1/4 * std after (0.3912 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:37:00"
10347,47.9,-97.1,GIC,measured,NERC,,1.973718919571009,0.2952853041740031,56.14461057083001,-29.868106459981668,0.6369111829591492,69.0,MISO,Central,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Baseline offset detected (median value: -2.495 A);
Excessive pre-storm noise: std before (0.2939 A) > 1/4 * std after (0.4527 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10348,45.5,-94.3,GIC,measured,NERC,,1.557177655525663,0.1923381632508964,53.97022249759428,-26.07413059309114,0.4959998316072421,,MISO,Central,"Excessive pre-storm noise: std before (0.5625 A) > 1/4 * std after (1.2226 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10349,44.8,-93.6,GIC,measured,NERC,,0.9811921599604532,-0.0082459306037645,53.32225474152348,-25.129008870159307,0.4603832502287019,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2126 A) > 1/4 * std after (0.4435 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10350,44.8,-93.6,GIC,measured,NERC,,0.9811921599604532,-0.0082459306037645,53.32225474152348,-25.129008870159307,0.4603832502287019,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10351,44.8,-93.6,GIC,measured,NERC,,0.9811921599604532,-0.0082459306037645,53.32225474152348,-25.129008870159307,0.4603832502287019,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1664 A) > 1/4 * std after (0.2464 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10352,44.8,-93.6,GIC,measured,NERC,,0.9811921599604532,-0.0082459306037645,53.32225474152348,-25.129008870159307,0.4603832502287019,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1849 A) > 1/4 * std after (0.2296 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10353,45.4,-93.9,GIC,measured,NERC,,1.0959693941101911,0.0397984262700192,53.898739661873705,-25.58289541787753,0.4919391653159443,345.0,MISO,Central,"Baseline offset detected (median value: 1.77 A);
Excessive pre-storm noise: std before (0.2614 A) > 1/4 * std after (0.6987 A);
Cadence is >= 60 seconds (60.0 seconds)"
10354,45.9,-91.5,GIC,measured,NERC,,1.077550657076097,0.0324376960684848,54.55464567087716,-22.80624223619313,0.5304810583565376,,MISO,Central,"Baseline offset detected (median value: -2.54 A);
Excessive pre-storm noise: std before (0.4690 A) > 1/4 * std after (0.8952 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10355,44.2,-94.0,GIC,measured,NERC,,1.3178553957476833,0.1198677590636158,52.69754882509209,-25.50485709406192,0.4284688821092168,345.0,MISO,Central,"Excessive pre-storm noise: std before (0.7883 A) > 1/4 * std after (1.2603 A);
Cadence is >= 60 seconds (60.0 seconds)"
10356,44.2,-94.0,GIC,measured,NERC,,1.3178553957476833,0.1198677590636158,52.69754882509209,-25.50485709406192,0.4284688821092168,345.0,MISO,Central,"Excessive pre-storm noise: std before (0.7088 A) > 1/4 * std after (1.2191 A);
Cadence is >= 60 seconds (60.0 seconds)"
10357,47.7,-117.5,GIC,measured,NERC,,0.6980376656756322,-0.15612114248609,53.777200554112746,-53.432226438533874,0.4851111615380724,115.0,NorthernGridConnected,West,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0447 A) > 1/4 * std after (0.1614 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10358,38.7,-121.2,GIC,measured,NERC,,0.5169217895347824,-0.2865751608575163,44.44095255622848,-55.008930378672105,0.1657879469878751,,NotOrder1000,West,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2853 A) > 1/4 * std after (0.6623 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10389,38.3,-87.4,GIC,measured,NERC,,0.5245947440295479,-0.2801760649664037,47.2000081865326,-17.096398187665567,0.2276936172899394,,MISO,Central,Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00
10397,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.29942040992209,-6.589409921424534,0.2583805109750891,,PJM,East,Data is constant for at least 5 minutes starting at time 2023-03-23 21:43:10
10398,41.1,-74.2,GIC,measured,NERC,,2.4943337505101617,0.396954563139045,50.34760737032878,-1.8248327634555124,0.3270047993130308,,NYISO,East,"All GIC values are positive;
Baseline offset detected (median value: 7.3 A);
Excessive pre-storm noise: std before (0.8858 A) > 1/4 * std after (1.2941 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 14:09:20"
10586,34.0,-118.5,GIC,measured,NERC,,1.299364227218366,0.1137309060375355,40.14801229226829,-51.09131631167422,0.1011921731665379,,CAISO,West,Excessive pre-storm noise: std before (0.1477 A) > 1/4 * std after (0.4246 A)
10587,46.4,-117.0,GIC,measured,NERC,,0.7112390905451829,-0.147984382041321,52.56461664307957,-52.46555415510052,0.4219686043333894,,NorthernGridConnected,West,Data is constant for at least 5 minutes starting at time 2023-03-23 10:06:30
10592,43.2,-84.5,GIC,measured,NERC,,0.5365818570603087,-0.2703640158083231,52.217559562086,-14.13664225437654,0.4054588341419283,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10605,45.3,-122.6,GIC,measured,NERC,,0.8880410561791788,-0.0515669553251296,50.74391352115124,-58.30282115351844,0.3422529402015518,,NorthernGridConnected,West,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10608,41.2,-73.2,GIC,measured,NERC,,2.359721585037499,0.3728607651672594,50.45107035761941,-0.6442764243672191,0.3309188208693632,,ISONE,East,Duplicate time stamps found
10609,41.2,-73.2,GIC,measured,NERC,,2.359721585037499,0.3728607651672594,50.45107035761941,-0.6442764243672191,0.3309188208693632,,ISONE,East,Duplicate time stamps found
10611,39.6,-92.6,GIC,measured,NERC,,1.2699476826377936,0.1037858299246789,48.20870566015405,-23.22883523895653,0.2556990458880612,,SERTP,East,"Baseline offset detected (median value: 1.82 A);
Excessive pre-storm noise: std before (0.2101 A) > 1/4 * std after (0.5645 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:58"
10612,30.5,-87.2,GIC,measured,NERC,,0.1273263645449477,-0.8950816608327927,39.42148682318938,-16.267489613386886,0.0930810840376511,,SERTP,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2023-03-23 10:00:00"
10618,38.3,-86.2,GIC,measured,NERC,,0.5330126156362351,-0.2732625117307198,47.25449112006344,-15.71196163787007,0.2291247187830141,,MISO,Central,Duplicate time stamps found
10619,38.3,-86.2,GIC,measured,NERC,,0.5330126156362351,-0.2732625117307198,47.25449112006344,-15.71196163787007,0.2291247187830141,,MISO,Central,Duplicate time stamps found
10620,39.1,-87.5,GIC,measured,NERC,,0.4657602038935467,-0.3318376217862699,47.993772622813694,-17.284148760565245,0.2494563254628061,,MISO,Central,Duplicate time stamps found
10621,39.1,-87.5,GIC,measured,NERC,,0.4657602038935467,-0.3318376217862699,47.993772622813694,-17.284148760565245,0.2494563254628061,,MISO,Central,Duplicate time stamps found
10622,39.3,-86.5,GIC,measured,NERC,,0.5118813171556331,-0.2908307212102241,48.239651972268966,-16.143318484584423,0.2566106554411329,69.0,MISO,Central,Duplicate time stamps found
10623,39.3,-86.5,GIC,measured,NERC,,0.5118813171556331,-0.2908307212102241,48.239651972268966,-16.143318484584423,0.2566106554411329,69.0,MISO,Central,Duplicate time stamps found
10664,36.3,-115.3,GIC,measured,NERC,,0.2845726094012771,-0.5458069038242861,42.81381041615526,-48.09764170283789,0.1374950886910086,,CAISO,West,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.4902 A) > 1/4 * std after (0.5561 A);
Data is constant for at least 5 minutes starting at time 2023-03-23 10:04:59"
